"Khu vuc","Loai vang","Gia mua","Gia ban","timestamp","Trang thai"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 5 chỉ","150.000","152.020","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","150.000","152.030","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","147.300","149.800","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","147.300","149.900","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 99,99%","145.800","148.800","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 99%","142.827","147.327","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 75%","104.261","111.761","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 68%","93.844","101.344","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 61%","83.427","90.927","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 58,3%","79.409","86.909","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Nữ trang 41,7%","54.706","62.206","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:16:59.508020800","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","PNJ","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC","150.000","152.000","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Nhẫn Trơn PNJ 999.9","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng Kim Bảo 999.9","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng Phúc Lộc Tài 999.9","148.500","151.500","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng nữ trang 999.9","148.400","150.900","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng nữ trang 999","148.250","150.750","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng nữ trang 9920","147.290","149.790","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng nữ trang 99","146.990","149.490","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 916 (22K)","135.820","138.320","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 750 (18K)","105.830","113.330","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 680 (16.3K)","95.260","102.760","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 650 (15.6K)","90.740","98.240","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 610 (14.6K)","84.700","92.200","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 585 (14K)","80.930","88.430","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 416 (10K)","55.420","62.920","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 375 (9K)","49.240","56.740","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","Vàng 333 (8K)","42.900","50.400","2025-11-12T04:17:01.577337900","OK"
"TP. Hồ Chí Minh","SJC Lẻ","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","AVPL","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99","147.400","150.850","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","SJC Lẻ","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","AVPL","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99","147.400","150.850","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","SJC Lẻ","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","AVPL","150.000","152.000","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:03.156319700","OK"
"TP. Hồ Chí Minh","Nữ trang 99","147.400","150.850","2025-11-12T04:17:03.156319700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 5 chỉ","150.000","152.020","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","150.000","152.030","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","147.300","149.800","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","147.300","149.900","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 99,99%","145.800","148.800","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 99%","142.827","147.327","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 75%","104.261","111.761","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 68%","93.844","101.344","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 61%","83.427","90.927","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 58,3%","79.409","86.909","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Nữ trang 41,7%","54.706","62.206","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:08.716215","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 5 chỉ","150.000","152.020","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","150.000","152.030","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","147.300","149.800","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","147.300","149.900","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 99,99%","145.800","148.800","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 99%","142.827","147.327","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 75%","104.261","111.761","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 68%","93.844","101.344","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 61%","83.427","90.927","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 58,3%","79.409","86.909","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Nữ trang 41,7%","54.706","62.206","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:10.528861700","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 5 chỉ","150.000","152.020","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","150.000","152.030","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","147.300","149.800","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","147.300","149.900","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 99,99%","145.800","148.800","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 99%","142.827","147.327","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 75%","104.261","111.761","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 68%","93.844","101.344","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 61%","83.427","90.927","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 58,3%","79.409","86.909","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Nữ trang 41,7%","54.706","62.206","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","150.000","152.000","2025-11-12T04:17:12.950107200","OK"
