"Khu vuc","Loai vang","Gia mua","Gia ban","timestamp","Trang thai"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Miền Tây","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:10.427043","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Bạc Liêu","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:14.374582900","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Cà Mau","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:16.081455600","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","PNJ","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC","147.300","149.300","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Nhẫn Trơn PNJ 999.9","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng Kim Bảo 999.9","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng Phúc Lộc Tài 999.9","146.000","149.000","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng nữ trang 999.9","141.900","148.100","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng nữ trang 999","141.750","147.950","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng nữ trang 9920","140.720","146.920","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng nữ trang 99","140.420","146.620","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 916 (22K)","129.460","135.660","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 750 (18K)","101.780","111.080","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 680 (16.3K)","91.410","100.710","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 650 (15.6K)","86.970","96.270","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 610 (14.6K)","81.040","90.340","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 585 (14K)","77.340","86.640","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 416 (10K)","52.310","61.610","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 375 (9K)","46.240","55.540","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","Vàng 333 (8K)","40.020","49.320","2025-11-19T01:59:18.433351400","OK"
"Hà Nội","SJC Lẻ","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","AVPL","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99","144.100","148.050","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","SJC Lẻ","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","AVPL","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99","144.100","148.050","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","SJC Lẻ","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","AVPL","147.300","149.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Nữ trang 99","144.100","148.050","2025-11-19T01:59:20.143653100","OK"
"Hà Nội","Vàng miếng 999.9 (24k)","145.800","148.800","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Nhẫn tròn trơn 999.9 (24k)","145.800","148.800","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Quà mừng bản vị vàng 999.9 (24k)","145.800","148.800","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Vàng miếng 999.9 (24k)","146.900","148.400","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Trang sức bằng Vàng Rồng Thăng Long 999.9 (24k)","144.100","147.400","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Trang sức bằng Vàng Rồng Thăng Long 99.9 (24k)","144.000","147.300","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Vàng 999.9 (24k)","139.100","-","2025-11-19T01:59:22.550950400","OK"
"Hà Nội","Vàng miếng SJC","146.300","149.300","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Nhẫn tròn Phú Quý (24K 999.9)","146.000","149.000","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Phú Quý 1 Lượng 999.9","146.000","149.000","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Phú Quý 1 Lượng 99.9","145.900","148.900","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","","145.700","148.700","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Vàng trang sức 999","145.600","148.600","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Vàng trang sức 99","144.243","147.213","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Vàng trang sức 98","142.786","145.726","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Vàng 999.9 phi SJC","138.000","-","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Vàng 999.0 phi SJC","137.900","-","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","","1.934","1.994","2025-11-19T01:59:26.924593100","OK"
"Hà Nội","Đồng bạc mỹ nghệ 99.9","1.934","2.275","2025-11-19T01:59:26.924593100","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","PNJ","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC","147.300","149.300","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Nhẫn Trơn PNJ 999.9","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng Kim Bảo 999.9","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng Phúc Lộc Tài 999.9","146.000","149.000","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng nữ trang 999.9","141.900","148.100","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng nữ trang 999","141.750","147.950","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng nữ trang 9920","140.720","146.920","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng nữ trang 99","140.420","146.620","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 916 (22K)","129.460","135.660","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 750 (18K)","101.780","111.080","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 680 (16.3K)","91.410","100.710","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 650 (15.6K)","86.970","96.270","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 610 (14.6K)","81.040","90.340","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 585 (14K)","77.340","86.640","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 416 (10K)","52.310","61.610","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 375 (9K)","46.240","55.540","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","Vàng 333 (8K)","40.020","49.320","2025-11-19T01:59:28.930609900","OK"
"Đà Nẵng","SJC Lẻ","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","AVPL","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99","144.100","148.050","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","SJC Lẻ","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","AVPL","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99","144.100","148.050","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","SJC Lẻ","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","AVPL","147.300","149.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.99","145.000","148.500","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99.9","144.800","148.300","2025-11-19T01:59:30.726851900","OK"
"Đà Nẵng","Nữ trang 99","144.100","148.050","2025-11-19T01:59:30.726851900","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","PNJ","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","SJC","147.300","149.300","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Nhẫn Trơn PNJ 999.9","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng Kim Bảo 999.9","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng Phúc Lộc Tài 999.9","146.000","149.000","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng nữ trang 999.9","141.900","148.100","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng nữ trang 999","141.750","147.950","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng nữ trang 9920","140.720","146.920","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng nữ trang 99","140.420","146.620","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 916 (22K)","129.460","135.660","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 750 (18K)","101.780","111.080","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 680 (16.3K)","91.410","100.710","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 650 (15.6K)","86.970","96.270","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 610 (14.6K)","81.040","90.340","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 585 (14K)","77.340","86.640","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 416 (10K)","52.310","61.610","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 375 (9K)","46.240","55.540","2025-11-19T01:59:32.375441700","OK"
"Miền Tây","Vàng 333 (8K)","40.020","49.320","2025-11-19T01:59:32.375441700","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","PNJ","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","SJC","147.300","149.300","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Nhẫn Trơn PNJ 999.9","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng Kim Bảo 999.9","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng Phúc Lộc Tài 999.9","146.000","149.000","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng nữ trang 999.9","141.900","148.100","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng nữ trang 999","141.750","147.950","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng nữ trang 9920","140.720","146.920","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng nữ trang 99","140.420","146.620","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 916 (22K)","129.460","135.660","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 750 (18K)","101.780","111.080","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 680 (16.3K)","91.410","100.710","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 650 (15.6K)","86.970","96.270","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 610 (14.6K)","81.040","90.340","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 585 (14K)","77.340","86.640","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 416 (10K)","52.310","61.610","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 375 (9K)","46.240","55.540","2025-11-19T01:59:34.010056100","OK"
"Tây Nguyên","Vàng 333 (8K)","40.020","49.320","2025-11-19T01:59:34.010056100","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","PNJ","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","SJC","147.300","149.300","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Nhẫn Trơn PNJ 999.9","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng Kim Bảo 999.9","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng Phúc Lộc Tài 999.9","146.000","149.000","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng nữ trang 999.9","141.900","148.100","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng nữ trang 999","141.750","147.950","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng nữ trang 9920","140.720","146.920","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng nữ trang 99","140.420","146.620","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 916 (22K)","129.460","135.660","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 750 (18K)","101.780","111.080","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 680 (16.3K)","91.410","100.710","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 650 (15.6K)","86.970","96.270","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 610 (14.6K)","81.040","90.340","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 585 (14K)","77.340","86.640","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 416 (10K)","52.310","61.610","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 375 (9K)","46.240","55.540","2025-11-19T01:59:36.215664400","OK"
"Đông Nam Bộ","Vàng 333 (8K)","40.020","49.320","2025-11-19T01:59:36.215664400","OK"
